run,round,val_accuracy,val_loss,virtual_time,wall_time,participation
train,80,0.2102999985218048,3.445173501968384,1102.8041173896333,179.49086119933054,68
train,81,0.20559999346733093,3.4442007541656494,1116.418983036419,181.41857399931177,48
train,82,0.20589999854564667,3.4346444606781006,1130.0338486832045,183.58656589942984,59
train,83,0.20720000565052032,3.4290101528167725,1143.64871432999,185.7327841995284,59
train,84,0.21160000562667847,3.4202799797058105,1157.2635799767756,188.0394386993721,64
train,85,0.21439999341964722,3.410626173019409,1170.8784456235612,189.99034339934587,51
train,86,0.21310000121593475,3.402357339859009,1184.4933112703468,192.23752859933302,62
train,87,0.21969999372959137,3.397538661956787,1198.1081769171324,194.48799179913476,61
train,88,0.21799999475479126,3.392646074295044,1211.723042563918,196.68280689930543,60
train,89,0.2168000042438507,3.3898074626922607,1225.3379082107035,198.9437629992608,58
train,90,0.22179999947547913,3.382725477218628,1238.952773857489,201.0686335992068,56
train,91,0.22370000183582306,3.3723549842834473,1252.5676395042747,203.0578718993347,50
train,92,0.2249000072479248,3.3678972721099854,1266.1825051510602,205.15817919932306,54
train,93,0.22789999842643738,3.364116907119751,1279.7973707978458,207.23949869931675,53
train,94,0.22830000519752502,3.355940580368042,1293.4122364446314,209.6255775995087,63
train,95,0.22789999842643738,3.3565597534179688,1307.027102091417,211.86364449956454,60
train,96,0.2304999977350235,3.3467628955841064,1320.6419677382025,213.8319094995968,51
train,97,0.226500004529953,3.34057879447937,1334.256833384988,215.8904224995058,50
train,98,0.23170000314712524,3.3277571201324463,1347.8716990317737,218.06843439955264,58
train,99,0.23330000042915344,3.3283350467681885,1361.4865646785593,220.11642679944634,51
train,100,0.2313999980688095,3.322871446609497,1375.1014303253448,222.02285679941997,48
train,101,0.23589999973773956,3.315220594406128,1388.7162959721304,224.15691069955938,55
train,102,0.23649999499320984,3.3093836307525635,1402.331161618916,226.4207353994716,60
train,103,0.23479999601840973,3.3041067123413086,1415.9460272657016,228.63523159967735,58
train,104,0.23919999599456787,3.2932662963867188,1429.5608929124871,230.8819515996147,61
train,105,0.23810000717639923,3.28808331489563,1443.1757585592727,233.50071359961294,73
train,106,0.24169999361038208,3.281158208847046,1456.7906242060583,235.9049339997582,65
train,107,0.24330000579357147,3.2831506729125977,1470.4054898528439,238.11203209962696,57
train,108,0.2451999932527542,3.2732956409454346,1484.0203554996294,240.51307419943623,67
train,109,0.24459999799728394,3.2689590454101562,1497.635221146415,242.81164049962536,61
train,110,0.24950000643730164,3.2633683681488037,1511.2500867932006,245.18887229985557,61
train,111,0.24860000610351562,3.255702257156372,1524.8649524399862,247.4676711000502,61
train,112,0.24639999866485596,3.2568116188049316,1538.4798180867717,249.4105088999495,50
train,113,0.249099999666214,3.242588758468628,1552.0946837335573,251.7068189997226,63
train,114,0.24860000610351562,3.2449114322662354,1565.7095493803429,253.514531099936,43
train,115,0.24480000138282776,3.243218183517456,1579.3244150271285,255.65400689980015,54
train,116,0.24940000474452972,3.2330033779144287,1592.939280673914,257.6799546997063,50
train,117,0.2498999983072281,3.2374398708343506,1606.5541463206996,259.3949623997323,38
train,118,0.249099999666214,3.2254509925842285,1620.1690119674852,261.351441799663,48
train,119,0.24869999289512634,3.219878911972046,1633.7838776142708,263.4587456996087,55
train,120,0.25209999084472656,3.2123935222625732,1647.3987432610563,265.48685539956205,51
train,121,0.25440001487731934,3.210009813308716,1661.013608907842,267.91677929949947,68
train,122,0.25099998712539673,3.1995511054992676,1674.6284745546275,270.2883147993125,61
train,123,0.25780001282691956,3.1972908973693848,1688.243340201413,272.2434084992856,49
train,124,0.25600001215934753,3.1957530975341797,1701.8582058481986,274.43901339918375,55
train,125,0.257999986410141,3.197887659072876,1715.4730714949842,276.3679947992787,47
train,126,0.262800008058548,3.1799428462982178,1729.0879371417698,278.47998869931325,54
train,127,0.2572999894618988,3.1915202140808105,1742.7028027885553,280.876490999246,56
train,128,0.2632000148296356,3.169691562652588,1756.317668435341,282.99652829929255,51
train,129,0.2637999951839447,3.1670734882354736,1769.9325340821265,285.31559549923986,60
train,130,0.26460000872612,3.1678175926208496,1783.547399728912,287.8605188992806,66
train,131,0.26510000228881836,3.1567649841308594,1797.1622653756976,289.691715399269,54
train,132,0.26660001277923584,3.1508185863494873,1810.7771310224832,291.69350929930806,60
train,133,0.26600000262260437,3.1503443717956543,1824.3919966692688,294.55080259917304,73
train,134,0.2662000060081482,3.145570755004883,1838.0068623160544,296.5901072991546,48
train,135,0.26460000872612,3.1431798934936523,1851.62172796284,299.2674505992327,65
train,136,0.2703000009059906,3.1317014694213867,1865.2365936096255,301.82670829910785,68
train,137,0.2694000005722046,3.1337273120880127,1878.851459256411,303.90316549898125,52
train,138,0.2639000117778778,3.1352529525756836,1892.4663249031967,305.8774328988511,46
train,139,0.27149999141693115,3.123210906982422,1906.0811905499822,308.3528704987839,60
train,140,0.27070000767707825,3.12827730178833,1919.6960561967678,310.79371359874494,62
train,141,0.27219998836517334,3.1149649620056152,1933.3109218435534,313.48653039871715,74
train,142,0.2727000117301941,3.1134729385375977,1946.925787490339,315.7103546988219,55
train,143,0.27079999446868896,3.1114161014556885,1960.5406531371245,317.6888302988373,48
train,144,0.27320000529289246,3.108983039855957,1974.15551878391,320.0887713988777,62
train,145,0.2793000042438507,3.1020219326019287,1987.7703844306957,322.6841195987072,68
train,146,0.2727000117301941,3.094869613647461,2001.3852500774813,324.92894719867036,57
train,147,0.27399998903274536,3.092179775238037,2015.0001157242668,326.80199409881607,42
train,148,0.2768999934196472,3.0857882499694824,2028.6149813710524,328.7014497986529,45
train,149,0.2777000069618225,3.0865182876586914,2042.229847017838,331.13334849872626,64
train,150,0.28060001134872437,3.084095001220703,2055.844712664624,333.2383193988353,52
train,151,0.2797999978065491,3.071678400039673,2069.4595783114096,335.18718479876406,46
train,152,0.2800000011920929,3.073331356048584,2083.0744439581954,337.2825634989422,51
train,153,0.27889999747276306,3.067706823348999,2096.689309604981,339.57147319894284,58
train,154,0.2833999991416931,3.0589561462402344,2110.304175251767,341.7958744990174,57
train,155,0.27959999442100525,3.0651299953460693,2123.919040898553,343.8549912991002,51
train,156,0.28189998865127563,3.05890154838562,2137.5339065453386,345.7504518991336,45
train,157,0.2793000042438507,3.057603597640991,2151.1487721921244,347.80861999909393,50
train,158,0.27959999442100525,3.052128791809082,2164.76363783891,350.20975909917615,63
train,159,0.2851000130176544,3.042386054992676,2178.378503485696,352.50451979902573,59
train,160,0.2847999930381775,3.0430562496185303,2191.993369132482,354.9621983990073,59
train,161,0.2865999937057495,3.0351271629333496,2205.6082347792676,357.4145285990089,63
train,162,0.28690001368522644,3.0341110229492188,2219.2231004260534,359.72609089897014,60
train,163,0.2883000075817108,3.02820086479187,2232.837966072839,361.7159012989141,45
train,164,0.2858000099658966,3.028127431869507,2246.452831719625,363.6102232988924,49
train,165,0.28769999742507935,3.022752523422241,2260.067697366411,365.83202479896136,57
train,166,0.29010000824928284,3.0158698558807373,2273.6825630131966,368.55460919905454,68
train,167,0.289000004529953,3.015015125274658,2287.2974286599824,370.8188133989461,56
train,168,0.2863999903202057,3.023301124572754,2300.912294306768,372.87185519887134,48
train,169,0.28679999709129333,3.012016534805298,2314.527159953554,375.3615025987383,65
train,170,0.29010000824928284,3.010056257247925,2328.14202560034,377.563192398753,55
train,171,0.2897000014781952,3.0074167251586914,2341.7568912471256,379.6613040987868,52
train,172,0.29019999504089355,3.002336025238037,2355.3717568939114,381.8246249987278,53
train,173,0.2906999886035919,3.002861738204956,2368.986622540697,383.92096419865265,50
train,174,0.29269999265670776,2.998443365097046,2382.601488187483,386.53957239887677,66
train,175,0.28780001401901245,2.9972167015075684,2396.216353834269,388.6268423986621,51
train,176,0.29170000553131104,2.99548077583313,2409.8312194810546,390.7940953988582,52
train,177,0.29350000619888306,2.9867920875549316,2423.4460851278404,393.1650597988628,60
train,178,0.29339998960494995,2.9800195693969727,2437.0609507746262,395.6042676989455,57
train,179,0.29440000653266907,2.9794538021087646,2450.675816421412,397.82801349903457,53
train,180,0.28929999470710754,2.9892759323120117,2464.290682068198,399.8294215989299,49
train,181,0.29339998960494995,2.9739534854888916,2477.9055477149836,401.7563785989769,46
train,182,0.2948000133037567,2.9752180576324463,2491.5204133617694,403.7830019991379,49
train,183,0.29600000381469727,2.9694018363952637,2505.1352790085552,406.133482798934,59
train,184,0.29510000348091125,2.9643537998199463,2518.750144655341,408.1550116990693,51
train,185,0.29589998722076416,2.966428756713867,2532.365010302127,410.1752900991123,49
train,186,0.2976999878883362,2.955246925354004,2545.9798759489126,412.7499955990352,66
train,187,0.29350000619888306,2.9636614322662354,2559.5947415956985,414.8718048990704,52
train,188,0.2973000109195709,2.9586222171783447,2573.2096072424843,417.2823339989409,63
train,189,0.29760000109672546,2.947129726409912,2586.82447288927,419.33777769911103,51
train,190,0.29840001463890076,2.946233034133911,2600.439338536056,421.3152090990916,48
train,191,0.2987000048160553,2.943904161453247,2614.0542041828417,423.63811259903014,60
train,192,0.2971999943256378,2.9566709995269775,2627.6690698296275,425.38402959890664,40
train,193,0.30000001192092896,2.9399771690368652,2641.2839354764133,427.6697527987417,59
train,194,0.299699991941452,2.940112829208374,2654.898801123199,429.94644159893505,58
train,195,0.3018999993801117,2.9329471588134766,2668.513666769985,432.5334464989137,69
train,196,0.29809999465942383,2.930551528930664,2682.1285324167707,434.56977129890583,50
train,197,0.30309998989105225,2.927804946899414,2695.7433980635565,437.04831999889575,65
train,198,0.30219998955726624,2.9375081062316895,2709.3582637103423,439.0355700987857,47
train,199,0.3028999865055084,2.9267001152038574,2722.973129357128,441.1923302987125,55
