run,round,val_accuracy,val_loss,virtual_time,wall_time,participation
train,37,0.3790999948978424,1.788996696472168,15200.0,36.83061886578798,322
train,38,0.3747999966144562,1.7909324169158936,15600.0,37.69674986973405,310
train,39,0.39399999380111694,1.771215796470642,16000.0,38.6668830960989,338
train,40,0.370199978351593,1.7719001770019531,16400.0,39.441831161268055,308
train,41,0.3840999901294708,1.767639398574829,16800.0,40.268495853990316,322
train,42,0.3937999904155731,1.753664255142212,17200.0,41.12172366026789,337
train,43,0.39249998331069946,1.7472769021987915,17600.0,41.95399301405996,326
train,44,0.3967999815940857,1.7424695491790771,18000.0,42.951139907352626,356
train,45,0.38339999318122864,1.7395857572555542,18400.0,43.801345471292734,337
train,46,0.39640000462532043,1.7334574460983276,18800.0,44.74239635467529,339
train,47,0.4088999927043915,1.7197953462600708,19200.0,45.61395822931081,344
train,48,0.4052000045776367,1.7183189392089844,19600.0,46.51800066884607,352
train,49,0.400299996137619,1.7242019176483154,20000.0,47.41337224282324,353
train,50,0.40829998254776,1.7040390968322754,20400.0,48.19532523397356,308
train,51,0.4089999794960022,1.699350357055664,20800.0,49.16433440707624,356
train,52,0.4089999794960022,1.6955909729003906,21200.0,49.99947258364409,331
train,53,0.41749998927116394,1.6864962577819824,21600.0,50.97467680089176,357
train,54,0.4161999821662903,1.6818617582321167,22000.0,51.87871973216534,357
train,55,0.41669997572898865,1.6787598133087158,22400.0,52.70950176380575,323
train,56,0.4196999967098236,1.6765873432159424,22800.0,53.575000560842454,341
train,57,0.41130000352859497,1.6744859218597412,23200.0,54.37195214163512,314
train,58,0.41839998960494995,1.6625336408615112,23600.0,55.24118104483932,335
train,59,0.42549997568130493,1.6511023044586182,24000.0,56.15972209442407,361
train,60,0.41909998655319214,1.6595832109451294,24400.0,57.16636880673468,346
train,61,0.429099977016449,1.6410630941390991,24800.0,57.943952264264226,306
train,62,0.43459999561309814,1.6405564546585083,25200.0,58.836444278247654,344
train,63,0.4294999837875366,1.6476757526397705,25600.0,59.69370370730758,333
train,64,0.432699978351593,1.6328541040420532,26000.0,60.5759007204324,345
train,65,0.4380999803543091,1.6256959438323975,26400.0,61.49951437301934,326
train,66,0.4251999855041504,1.6207736730575562,26800.0,62.367557073011994,310
train,67,0.4405999779701233,1.6118525266647339,27200.0,63.368231447413564,350
train,68,0.4375999867916107,1.6071670055389404,27600.0,64.371292588301,360
train,69,0.4262999892234802,1.6158573627471924,28000.0,65.36823328584433,329
train,70,0.44689998030662537,1.5981558561325073,28400.0,66.31980175618082,337
train,71,0.436599999666214,1.6095575094223022,28800.0,67.24385001976043,323
train,72,0.4368000030517578,1.5964101552963257,29200.0,68.251360158436,362
train,73,0.4495999813079834,1.5802443027496338,29600.0,69.23160692397505,342
train,74,0.44119998812675476,1.586413860321045,30000.0,70.1480662273243,328
train,75,0.4416999816894531,1.589051604270935,30400.0,71.1688107745722,341
train,76,0.4521999955177307,1.5725369453430176,30800.0,72.08446084614843,327
train,77,0.4545999765396118,1.5693188905715942,31200.0,73.1710698576644,356
train,78,0.45089998841285706,1.5667898654937744,31600.0,74.14566607680172,349
train,79,0.45019999146461487,1.5750120878219604,32000.0,75.1293453304097,344
train,80,0.4560999870300293,1.5609885454177856,32400.0,76.12667231820524,360
train,81,0.44369998574256897,1.5628366470336914,32800.0,77.04406130965799,323
train,82,0.45739999413490295,1.5531551837921143,33200.0,77.91327428724617,307
train,83,0.45619997382164,1.5537539720535278,33600.0,78.77131820004433,305
train,84,0.45729997754096985,1.5475984811782837,34000.0,79.75677021034062,345
train,85,0.45399999618530273,1.5508322715759277,34400.0,80.76236957963556,361
train,86,0.4495999813079834,1.5505435466766357,34800.0,81.76609438844025,354
train,87,0.46469998359680176,1.5385193824768066,35200.0,82.67533038370311,323
train,88,0.45879998803138733,1.5416889190673828,35600.0,83.64518758002669,340
train,89,0.46769997477531433,1.5310113430023193,36000.0,84.5104085886851,309
train,90,0.46699997782707214,1.532031774520874,36400.0,85.41714173834771,312
train,91,0.4657000005245209,1.5272451639175415,36800.0,86.37058315984905,341
train,92,0.4668999910354614,1.5260897874832153,37200.0,87.2646753732115,314
train,93,0.46369999647140503,1.531079888343811,37600.0,88.23470373544842,346
train,94,0.46789997816085815,1.5280473232269287,38000.0,89.23656715359539,351
train,95,0.46230000257492065,1.5209238529205322,38400.0,90.18314363341779,339
train,96,0.4640999734401703,1.5222848653793335,38800.0,91.09247902221978,324
train,97,0.4705999791622162,1.518541932106018,39200.0,92.1176910949871,336
train,98,0.4592999815940857,1.5340832471847534,39600.0,93.0424327282235,330
train,99,0.46779999136924744,1.5259439945220947,40000.0,93.94013153295964,313
